Date,Absolute_humidity_g/m3,dewpoint_2m_K,temperature_2m_K,total_evaporation_19_m_we,total_column_water_vapour_19_kgm2,total_evaporation_daily_m_we,total_precipitation_daily_m,wind_speed_10m_ms,surface_pressure_Pa,forecast_albedo_19,lai_low_19,skin_temperature_19_K,slhf_19_Jm2,ssrd_19_Jm2,soil_moisture_L1_19_m3/m3,Snow Indicator,CAMS_utc_time,CAMS_duaod550,CAMS_aod550,MODIS_AOD_055_mean,S2_B11_mean,S2_B12_mean,S2_B1_mean,S2_B2_mean,S2_B3_mean,S2_B4_mean,S2_B5_mean,S2_B6_mean,S2_B7_mean,S2_B8A_mean,S2_B8_mean,S2_B9_mean,S2_CCI_mean,S2_FII_mean,S2_KAI_mean,S2_Residual_NDVI_mean,S2_cloud_pixels,S2_masked_fraction,S2_masked_pixels,S2_platform,S2_total_pixels,S2_unmasked_pixels,SZA
9/8/2020,0.024907973,265.2068024,293.0961151,-4.12E-06,4.16330719,-6.42E-05,4.35E-07,7.839561237,84965.57813,0.212376397,0.515625,305.8325043,-10296,3211410,0.000793457,0,18:00,0.002078816,0.027834449,0.059304628,,,,,,,,,,,,,,,,,,,,,,,
9/9/2020,0.016804416,260.2441406,293.2260895,-5.18E-06,4.397083282,-5.94E-05,1.71E-06,4.754878238,85110.03516,0.212204959,0.515625,308.9066467,-12940,3197796,0.000854492,0,18:00,0.001278636,0.1265887,0.048723878,,,,,,,,,,,,,,,,,,,,,,,
9/10/2020,0.024317891,264.949234,294.265274,-6.48E-06,5.38507843,-7.38E-05,8.64E-07,0.879823776,85490.24219,0.212033499,0.515625,313.3457184,-16214,3160722,0.000823975,0,18:00,0.001945307,0.07003611,0.112945672,3435.222983,2967.569495,1061.759627,1333.73392,1743.666005,2226.785127,2426.682701,2524.771048,2619.771931,2656.561607,2675.844325,2684.039969,0.335685243,0.053693512,-0.053693512,0.0916,0,8.16E-06,2,Sentinel-2B,244986,244984,35.8914732
9/11/2020,0.020845114,263.1247406,297.5788727,-7.28E-06,5.389167786,-7.88E-05,0,1.534333345,85442.49219,0.211862031,0.515625,315.4581146,-18212,3150824,0.000686646,0,18:00,0.001897508,0.16657424,0.071735448,,,,,,,,,,,,,,,,,,,,,,,
9/12/2020,0.018867385,261.9677429,299.9406433,-8.18E-06,5.347957611,-8.76E-05,0,0.360268165,85242.39844,0.211675249,0.515625,317.5190277,-20460,3135880,0.00050354,0,18:00,0.000388473,0.017236006,0.054169661,,,,,,,,,,,,,,,,,,,,,,,
9/13/2020,0.023407366,264.7959137,302.0886383,-8.37E-06,6.220031738,-8.54E-05,0,2.12194026,85255.35938,0.21150383,0.515625,318.2295227,-20944,3106520,0.000259399,0,18:00,0.002481303,0.10388476,0.08706166,,,,,,,,,,,,,,,,,,,,,,,
9/14/2020,0.036241875,270.5392761,301.8159637,-6.89E-06,9.058141708,-7.33E-05,8.52E-07,5.292505315,85462.48828,0.211347613,0.515625,315.3167114,-17240,3048892,7.63E-05,0,18:00,0.010370757,0.19903451,0.266368613,,,,,,,,,,,,,,,,,,,,,,,
9/15/2020,0.042842404,272.8262939,302.0183258,-7.40E-06,8.857404709,-7.47E-05,8.52E-07,3.766400303,85543.80469,0.211176138,0.515625,316.708313,-18524,3037674,9.16E-05,0,18:00,0.009394258,0.2330119,0.349073076,3485.730765,2841.3446,1156.305771,1362.247498,1770.724868,2227.716179,2459.444919,2534.643154,2624.273825,2699.130077,2634.139477,2720.198412,0.317700263,0.038914458,-0.038914458,0.0836,36,0.000151,37,Sentinel-2A,244986,244949,37.52386451
9/16/2020,0.034411604,269.8712769,302.4663849,-7.76E-06,8.525117874,-7.63E-05,0,3.700773865,85438.55078,0.210953869,0.515380859,317.2223663,-19404,3033058,7.63E-05,0,18:00,0.01392559,0.3006515,0.218528556,,,,,,,,,,,,,,,,,,,,,,,
9/17/2020,0.031182273,268.5641479,302.6327362,-6.98E-06,7.771347046,-6.93E-05,4.35E-07,5.640378809,85258.60547,0.210746776,0.515136719,315.3462067,-17448,3046388,9.16E-05,0,18:00,0.010018006,0.318586,0.377265932,,,,,,,,,,,,,,,,,,,,,,,
9/18/2020,0.020858599,263.3276672,302.184021,-6.88E-06,11.64377785,-7.02E-05,3.85E-06,6.279287566,84919.51953,0.210539691,0.514892578,314.5933228,-17200,2905104,6.10E-05,0,18:00,0.001487136,0.24217588,2.024534084,,,,,,,,,,,,,,,,,,,,,,,
9/19/2020,0.054828639,276.0463257,297.3860931,-5.93E-06,10.59805679,-6.74E-05,2.98E-09,2.415576253,84994.20703,0.210332658,0.514526367,313.0417938,-14828,2959660,0.000106812,0,18:00,0.002010648,0.29273814,0.31769184,,,,,,,,,,,,,,,,,,,,,,,
9/20/2020,0.033335699,269.2407532,297.8526306,-6.66E-06,8.110313416,-7.17E-05,1.72E-06,1.502606467,85093.24609,0.21012564,0.514282227,314.3004608,-16650,2980728,0.000106812,0,18:00,0.002843684,0.32044804,0.251828115,3330.5665,2889.422513,1058.631768,1315.761595,1696.574107,2133.378946,2325.366248,2399.410733,2491.656279,2536.237634,2533.808862,2547.503643,0.315804814,0.066881409,-0.066881409,0.0858,0,8.16E-06,2,Sentinel-2B,244986,244984,39.20798747
9/21/2020,0.038157797,271.1963806,300.9346466,-6.28E-06,8.361408234,-6.60E-05,4.23E-07,5.585629303,85074.64453,0.209918544,0.514038086,313.7785645,-15716,2961726,9.16E-05,0,18:00,0.000780415,0.03475599,0.086422263,,,,,,,,,,,,,,,,,,,,,,,
9/22/2020,0.039673639,271.7017059,300.4026794,-6.57E-06,9.113435745,-7.24E-05,4.41E-07,2.385313325,85172.74609,0.209726736,0.513793945,314.3817139,-16432,2941159.02,9.16E-05,0,18:00,0.002208472,0.1918047,0.19420393,,,,,,,,,,,,,,,,,,,,,,,
9/23/2020,0.036793506,270.6663666,300.1042328,-7.11E-06,9.807817459,-7.32E-05,0,2.164762366,85411.84766,0.209519651,0.513549805,315.8164978,-17784,2915960.063,6.10E-05,0,18:00,0.001540432,0.3015163,0.144052735,,,,,,,,,,,,,,,,,,,,,,,
9/24/2020,0.027918994,267.0342865,300.9666595,-6.82E-06,7.389722824,-7.18E-05,0,2.892234931,85069.38281,0.209297266,0.513305664,314.7536621,-17064,2927983.063,7.63E-05,0,18:00,0.002167293,0.40051937,0.439280176,,,,,,,,,,,,,,,,,,,,,,,
9/25/2020,0.028232228,267.1361237,299.9497375,-7.28E-06,7.988584518,-7.73E-05,4.35E-07,1.187078485,85068.53906,0.209090173,0.513061523,315.8811646,-18206,2910411.438,6.10E-05,0,18:00,0.00150948,0.31760067,0.37832869,3377.817231,2779.526919,1250.774747,1390.753461,1748.815986,2172.360892,2384.114787,2457.199113,2538.242732,2599.71402,2554.92623,2617.40754,0.294318028,0.04324601,-0.04324601,0.0809,0,0,0,Sentinel-2A,244986,244986,40.91879635
9/26/2020,0.029015709,267.5110779,300.3058014,-7.27E-06,8.267612457,-7.98E-05,0,0.927516455,85094.00781,0.208883174,0.512817383,315.893158,-18172,2891153.25,6.10E-05,0,18:00,0.000959992,0.22480094,0.190772146,,,,,,,,,,,,,,,,,,,,,,,
9/27/2020,0.051124084,275.0369873,296.8305511,-4.79E-06,10.76093864,-5.87E-05,4.35E-07,4.265019418,85449.69141,0.2086762,0.512451172,309.5840149,-11992,2837270.75,0.000106812,0,18:00,0.0030587,0.15068656,0.101706375,,,,,,,,,,,,,,,,,,,,,,,
9/28/2020,0.028515452,267.0796661,295.693924,-4.90E-06,7.017829895,-5.65E-05,0,3.539656311,85708.67188,0.208460115,0.512207031,309.008255,-12264,2870542.25,0.000106812,0,18:00,0.000760959,0.027517237,0.062781084,,,,,,,,,,,,,,,,,,,,,,,
9/29/2020,0.022451571,264.0737,297.6858673,-6.10E-06,6.484502792,-6.51E-05,1.28E-06,1.588570291,85694.49219,0.208252981,0.511962891,312.5012054,-15264,2866006.5,0.00012207,0,18:00,0.00165983,0.15601164,0.34790475,,,,,,,,,,,,,,,,,,,,,,,
9/30/2020,0.026868705,266.5062103,300.3456268,-6.04E-06,6.719108582,-6.42E-05,2.15E-06,3.862027626,85661.42188,0.208052892,0.51171875,312.5884552,-15102,2839084,0.000106812,0,18:00,0.000853735,0.18685335,0.146929188,3381.4651,2887.730076,927.6734247,1232.515795,1668.891866,2166.861976,2385.983156,2472.449243,2573.371916,2613.146999,2597.697062,2632.58597,0.358596609,0.055321148,-0.055321148,0.0904,0,2.45E-05,6,Sentinel-2B,244986,244980,42.65905237
10/1/2020,0.022296033,264.0970306,300.3105469,-6.27E-06,4.497468948,-6.78E-05,0,2.389616677,85697.76172,0.207852818,0.511474609,312.9961243,-15676,2864095.125,9.16E-05,0,18:00,0.000458733,0.027116518,0.019289263,,,,,,,,,,,,,,,,,,,,,,,
10/2/2020,0.021401052,263.5917511,300.7103424,-6.41E-06,4.035835266,-6.82E-05,0,2.771001219,85472.25781,0.207652744,0.511230469,313.3572235,-16024,2860583.25,7.63E-05,0,18:00,0.002626489,0.14084065,0.031394829,,,,,,,,,,,,,,,,,,,,,,,
10/3/2020,0.016140013,260.023407,299.8870697,-6.12E-06,4.215805054,-6.77E-05,1.29E-06,2.373117411,85332.64453,0.20743734,0.510986328,312.3935699,-15304,2835677.438,9.16E-05,0,18:00,0.003039105,0.15045851,0.09271409,,,,,,,,,,,,,,,,,,,,,,,
10/4/2020,0.015455529,259.505722,300.26828,-6.74E-06,4.519172668,-6.80E-05,0,1.035597217,85370.03125,0.20722175,0.510620117,314.1155853,-16846,2816948,7.63E-05,0,18:00,0.001660227,0.14266944,0.187357911,,,,,,,,,,,,,,,,,,,,,,,
10/5/2020,0.016391817,260.193985,299.3890991,-6.41E-06,5.650936127,-6.79E-05,0,1.083284853,85524.93359,0.207021762,0.510375977,313.2654114,-16042,2784051.875,7.63E-05,0,18:00,0.001332819,0.20208246,0.449655912,,,,,,,,,,,,,,,,,,,,,,,
10/6/2020,0.017481482,260.9850922,299.2283173,-6.25E-06,5.225849152,-6.49E-05,8.52E-07,1.227344248,85441.33984,0.2068187,0.510131836,312.83638,-15622,2771862,9.16E-05,0,18:00,0.002000089,0.205374,0.207106209,,,,,,,,,,,,,,,,,,,,,,,
10/7/2020,0.018189157,261.4692535,298.9775085,-5.89E-06,6.977413177,-5.89E-05,0,2.560945113,85065.87109,0.206606153,0.509887695,311.9037628,-14720,2723924,7.63E-05,0,18:00,0.000521031,0.043027528,0.088846385,,,,,,,,,,,,,,,,,,,,,,,
10/8/2020,0.034934064,269.8388062,297.2222595,-4.46E-06,8.348899841,-4.91E-05,2.57E-06,1.84538401,84906.67188,0.206390616,0.509643555,308.1919403,-11168,2124408,0.00012207,0,18:00,0.000778483,0.08401972,0.163176833,,,,,,,,,,,,,,,,,,,,,,,
10/9/2020,0.024633061,265.2135162,296.5214844,-5.61E-06,7.269163132,-5.58E-05,4.38E-07,0.807014998,84866.99609,0.206190806,0.509399414,311.1732483,-14020,2684346,0.00012207,0,18:00,0.000874361,0.13014102,0.081807837,,,,,,,,,,,,,,,,,,,,,,,
10/10/2020,0.038651537,271.1582031,296.2550812,-4.40E-06,10.491539,-4.77E-05,0,3.146331305,84722.65625,0.205995869,0.509155273,307.9030304,-11008,2517010,0.000106812,0,18:00,0.000918907,0.17866421,0.181782111,,,,,,,,,,,,,,,,,,,,,,,46.1558732
10/11/2020,0.048928541,274.2328186,292.7753143,-3.37E-06,9.528268814,-3.80E-05,4.41E-07,5.082288341,85262.58984,0.205789153,0.508911133,304.0826416,-8428,2610514,0.000152588,0,18:00,0.002163915,0.11497116,0.063876831,,,,,,,,,,,,,,,,,,,,,,,
10/12/2020,0.033654572,269.2097168,294.3448944,-4.84E-06,6.185762405,-4.76E-05,3.01E-06,1.150273288,85573.70703,0.205567177,0.508544922,308.8299103,-12104,2643146,0.000259399,0,18:00,0.001823779,0.07636988,0.046960571,,,,,,,,,,,,,,,,,,,,,,,
10/13/2020,0.02189363,263.7353516,297.2799988,-5.34E-06,5.704433441,-5.59E-05,4.36E-07,0.590512527,85568.40234,0.205360457,0.508300781,310.2385559,-13356,2631766,0.000213623,0,18:00,0.001130828,0.15141249,0.065137247,,,,,,,,,,,,,,,,,,,,,,,
10/14/2020,0.039824147,271.64534,298.0308533,-4.57E-06,8.653360367,-4.93E-05,0,4.364071429,85602.58203,0.205153741,0.508056641,308.5565491,-11440,2570246,0.000152588,0,18:00,0.000267881,0.030391019,0.059513188,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020,0.035859752,270.0911407,295.0446625,-3.95E-06,9.60609436,-4.16E-05,0,4.882081474,85683.87109,0.204938974,0.5078125,306.0033417,-9886,2541954,0.000152588,0,18:00,0.003841904,0.123966336,0.044116281,3254.573425,2678.648646,959.9555673,1154.234223,1592.193534,2066.153136,2292.492242,2360.490548,2438.439388,2494.807599,2423.963345,2506.371078,0.356804478,0.052173271,-0.052173271,0.0797,0,5.71E-05,14,Sentinel-2A,244986,244972,47.88913818
10/16/2020,0.022430616,263.8539124,292.8756714,-3.81E-06,5.766849518,-4.14E-05,8.38E-07,3.374016252,85678.15234,0.204565808,0.5078125,304.4434662,-9524,2572162,0.000183105,0,18:00,0.00020815,0.042294852,0.064012079,,,,,,,,,,,,,,,,,,,,,,,
10/17/2020,0.025017953,265.3318024,294.6483612,-4.24E-06,5.097946167,-4.52E-05,1.28E-06,1.862385683,85338.59766,0.204177383,0.5078125,306.3840942,-10608,2566548,0.000228882,0,18:00,0.000374084,0.1447947,0.016905466,,,,,,,,,,,,,,,,,,,,,,,
10/18/2020,0.034417543,269.5973969,296.2943726,-4.66E-06,6.80773735,-4.90E-05,5.96E-09,1.368094461,85259.10547,0.203815762,0.5078125,308.499176,-11670,2520374,0.000228882,0,18:00,0.000373921,0.14241219,0.022325308,,,,,,,,,,,,,,,,,,,,,,,
10/19/2020,0.035039831,269.8165283,295.8331146,-4.48E-06,6.969078064,-4.77E-05,1.29E-06,1.756476136,85236.69531,0.203438677,0.5078125,307.8600006,-11210,2498998,0.000228882,0,18:00,0.000529003,0.06905234,0.081326905,,,,,,,,,,,,,,,,,,,,,,,
10/20/2020,0.026330382,265.9741058,294.2033234,-4.02E-06,4.780220032,-4.46E-05,0,1.963538462,85083.40625,0.203046333,0.5078125,305.6526794,-10054,2519066,0.000213623,0,18:00,0.001602805,0.13965237,0.399302344,3154.917686,2718.327564,1046.014103,1293.093268,1637.040347,2023.579044,2187.910882,2257.721423,2342.90101,2394.059494,2410.408212,2401.435715,0.3010372,0.060356973,-0.060356973,0.0872,0,0,0,Sentinel-2B,244986,244986,49.59825155
10/21/2020,0.024293686,264.9393616,294.33255,-4.34E-06,6.417919159,-4.50E-05,4.35E-07,0.543178424,84788.56641,0.202669244,0.5078125,306.8152161,-10860,2481952,0.000228882,0,18:00,0.00078052,0.13720655,0.300678657,,,,,,,,,,,,,,,,,,,,,,,
10/22/2020,0.034327114,269.4551849,293.9325562,-3.76E-06,7.631507874,-3.82E-05,4.26E-07,3.999398314,84719.44922,0.202292159,0.5078125,305.0778351,-9418,2440748,0.000228882,0,18:00,0.000724561,0.41467434,0.143539751,,,,,,,,,,,,,,,,,,,,,,,
10/23/2020,0.024897627,264.966568,287.800766,-2.93E-06,7.373908997,-3.28E-05,8.70E-07,1.996291044,85065.52734,0.20191507,0.5078125,300.4546509,-7336,2427866,0.000320435,0,18:00,0.000281257,0.07238132,0.101801978,,,,,,,,,,,,,,,,,,,,,,,
10/24/2020,0.029550343,267.3503571,291.2880249,-3.68E-06,8.657093048,-3.64E-05,0,0.538363201,84794.25,0.201537985,0.5078125,304.3195496,-9208,2392100,0.000411987,0,18:00,0.000891425,0.17838532,0.10110466,,,,,,,,,,,,,,,,,,,,,,,
10/25/2020,0.03918623,270.8504791,285.645813,-1.94E-06,7.323869705,-2.11E-05,1.29E-06,8.101758357,84392.24609,0.201145642,0.5078125,296.0436249,-4854,2389538,0.000488281,0,18:00,0.000462679,0.050458517,0.18066129,3173.547858,2619.371,1116.123837,1274.526537,1660.199097,2082.928996,2281.413594,2346.645557,2414.489697,2468.123055,2430.609395,2481.078036,0.312536732,0.038757452,-0.038757452,0.077,601,0.002461365,603,Sentinel-2A,244986,244383,51.26000028
10/26/2020,0.008838924,251.9361115,277.5594025,-1.29E-06,2.182956696,-1.51E-05,4.33E-07,6.845872691,85467.19922,0.200783812,0.5078125,286.5161896,-3224,2485350,0.000732422,0,18:00,0.000924158,0.079372585,0.06252212,,,,,,,,,,,,,,,,,,,,,,,
